HSCode,Commodity,value,country,year
99,MISCELLANEOUS GOODS.,0.08,KENYA,2011
39,PLASTIC AND ARTICLES THEREOF.,0,KIRIBATI REP,2011
72,IRON AND STEEL,0,KIRIBATI REP,2011
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",0.01,KOREA DP RP,2011
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,KOREA DP RP,2011
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.03,KOREA DP RP,2011
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0,KOREA DP RP,2011
21,MISCELLANEOUS EDIBLE PREPARATIONS.,0,KOREA DP RP,2011
22,"BEVERAGES, SPIRITS AND VINEGAR.",0.02,KOREA DP RP,2011
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0,KOREA DP RP,2011
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0,KOREA DP RP,2011
26,"ORES, SLAG AND ASH.",0.48,KOREA DP RP,2011
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2.02,KOREA DP RP,2011
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1.21,KOREA DP RP,2011
29,ORGANIC CHEMICALS,8.72,KOREA DP RP,2011
30,PHARMACEUTICAL PRODUCTS,0.69,KOREA DP RP,2011
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2.54,KOREA DP RP,2011
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0,KOREA DP RP,2011
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.16,KOREA DP RP,2011
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.1,KOREA DP RP,2011
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.01,KOREA DP RP,2011
38,MISCELLANEOUS CHEMICAL PRODUCTS.,1.08,KOREA DP RP,2011
39,PLASTIC AND ARTICLES THEREOF.,9.12,KOREA DP RP,2011
40,RUBBER AND ARTICLES THEREOF.,2.77,KOREA DP RP,2011
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.21,KOREA DP RP,2011
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0,KOREA DP RP,2011
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0,KOREA DP RP,2011
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.05,KOREA DP RP,2011
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",5.29,KOREA DP RP,2011
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.65,KOREA DP RP,2011
50,SILK,0.01,KOREA DP RP,2011
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.06,KOREA DP RP,2011
52,COTTON.,0.03,KOREA DP RP,2011
54,MAN-MADE FILAMENTS.,0.37,KOREA DP RP,2011
55,MAN-MADE STAPLE FIBRES.,0.31,KOREA DP RP,2011
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.13,KOREA DP RP,2011
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.03,KOREA DP RP,2011
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.03,KOREA DP RP,2011
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.18,KOREA DP RP,2011
60,KNITTED OR CROCHETED FABRICS.,0.3,KOREA DP RP,2011
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.02,KOREA DP RP,2011
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.01,KOREA DP RP,2011
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.48,KOREA DP RP,2011
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.18,KOREA DP RP,2011
69,CERAMIC PRODUCTS.,0.19,KOREA DP RP,2011
70,GLASS AND GLASSWARE.,0.03,KOREA DP RP,2011
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",80.21,KOREA DP RP,2011
72,IRON AND STEEL,19.28,KOREA DP RP,2011
73,ARTICLES OF IRON OR STEEL,3.71,KOREA DP RP,2011
74,COPPER AND ARTICLES THEREOF.,0.12,KOREA DP RP,2011
76,ALUMINIUM AND ARTICLES THEREOF.,0.63,KOREA DP RP,2011
78,LEAD AND ARTICLES THEREOF.,0,KOREA DP RP,2011
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.03,KOREA DP RP,2011
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.98,KOREA DP RP,2011
83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.16,KOREA DP RP,2011
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",17.79,KOREA DP RP,2011
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",8.14,KOREA DP RP,2011
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0,KOREA DP RP,2011
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",4.45,KOREA DP RP,2011
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.01,KOREA DP RP,2011
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",2.06,KOREA DP RP,2011
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.04,KOREA DP RP,2011
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.01,KOREA DP RP,2011
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.27,KOREA DP RP,2011
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.13,KOREA DP RP,2011
96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.32,KOREA DP RP,2011
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0,KOREA DP RP,2011
98,PROJECT GOODS; SOME SPECIAL USES.,4.8,KOREA DP RP,2011
99,MISCELLANEOUS GOODS.,0.03,KOREA DP RP,2011
1,LIVE ANIMALS.,0.01,KOREA RP,2011
2,MEAT AND EDIBLE MEAT OFFAL.,0,KOREA RP,2011
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.02,KOREA RP,2011
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.01,KOREA RP,2011
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0,KOREA RP,2011
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.02,KOREA RP,2011
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.93,KOREA RP,2011
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.61,KOREA RP,2011
9,"COFFEE, TEA, MATE AND SPICES.",0.07,KOREA RP,2011
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.17,KOREA RP,2011
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",2.65,KOREA RP,2011
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.14,KOREA RP,2011
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.02,KOREA RP,2011
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,4.1,KOREA RP,2011
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.14,KOREA RP,2011
17,SUGARS AND SUGAR CONFECTIONERY.,0.38,KOREA RP,2011
18,COCOA AND COCOA PREPARATIONS.,0.04,KOREA RP,2011
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.38,KOREA RP,2011
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.15,KOREA RP,2011
21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.82,KOREA RP,2011
22,"BEVERAGES, SPIRITS AND VINEGAR.",0.42,KOREA RP,2011
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,2.96,KOREA RP,2011
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.13,KOREA RP,2011
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1.33,KOREA RP,2011
26,"ORES, SLAG AND ASH.",3.77,KOREA RP,2011
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",814.28,KOREA RP,2011
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",98.21,KOREA RP,2011
29,ORGANIC CHEMICALS,745.73,KOREA RP,2011
30,PHARMACEUTICAL PRODUCTS,31.25,KOREA RP,2011
31,FERTILISERS.,9.49,KOREA RP,2011
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",48.35,KOREA RP,2011
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",3.02,KOREA RP,2011
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",14.2,KOREA RP,2011
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,10.08,KOREA RP,2011
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,2.52,KOREA RP,2011
38,MISCELLANEOUS CHEMICAL PRODUCTS.,93.35,KOREA RP,2011
39,PLASTIC AND ARTICLES THEREOF.,946.84,KOREA RP,2011
40,RUBBER AND ARTICLES THEREOF.,514.68,KOREA RP,2011
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,10.78,KOREA RP,2011
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",1.68,KOREA RP,2011
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.38,KOREA RP,2011
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,2.53,KOREA RP,2011
45,CORK AND ARTICLES OF CORK.,0.04,KOREA RP,2011
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0,KOREA RP,2011
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,1.82,KOREA RP,2011
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",187.18,KOREA RP,2011
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",5.69,KOREA RP,2011
50,SILK,0.78,KOREA RP,2011
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.04,KOREA RP,2011
52,COTTON.,8.49,KOREA RP,2011
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.16,KOREA RP,2011
54,MAN-MADE FILAMENTS.,71.29,KOREA RP,2011
55,MAN-MADE STAPLE FIBRES.,13.69,KOREA RP,2011
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",10.61,KOREA RP,2011
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.21,KOREA RP,2011
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,4.16,KOREA RP,2011
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",30.55,KOREA RP,2011
60,KNITTED OR CROCHETED FABRICS.,11.12,KOREA RP,2011
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.98,KOREA RP,2011
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.44,KOREA RP,2011
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,6.17,KOREA RP,2011
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.89,KOREA RP,2011
65,HEADGEAR AND PARTS THEREOF.,0.02,KOREA RP,2011
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.05,KOREA RP,2011
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0,KOREA RP,2011
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",11.95,KOREA RP,2011
69,CERAMIC PRODUCTS.,5.88,KOREA RP,2011
70,GLASS AND GLASSWARE.,15.97,KOREA RP,2011
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",223.59,KOREA RP,2011
72,IRON AND STEEL,1722.24,KOREA RP,2011
73,ARTICLES OF IRON OR STEEL,232.83,KOREA RP,2011
74,COPPER AND ARTICLES THEREOF.,52.07,KOREA RP,2011
75,NICKEL AND ARTICLES THEREOF.,7.99,KOREA RP,2011
76,ALUMINIUM AND ARTICLES THEREOF.,147.67,KOREA RP,2011
78,LEAD AND ARTICLES THEREOF.,80.01,KOREA RP,2011
79,ZINC AND ARTICLES THEREOF.,23.23,KOREA RP,2011
80,TIN AND ARTICLES THEREOF.,1.9,KOREA RP,2011
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,6.68,KOREA RP,2011
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",93.13,KOREA RP,2011
83,MISCELLANEOUS ARTICLES OF BASE METAL.,39.75,KOREA RP,2011
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2083.84,KOREA RP,2011
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",1828,KOREA RP,2011
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",35.07,KOREA RP,2011
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",867.67,KOREA RP,2011
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.56,KOREA RP,2011
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",657.37,KOREA RP,2011
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",268.84,KOREA RP,2011
91,CLOCKS AND WATCHES AND PARTS THEREOF.,2.42,KOREA RP,2011
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.93,KOREA RP,2011
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.03,KOREA RP,2011
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",11.57,KOREA RP,2011
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",2.44,KOREA RP,2011
96,MISCELLANEOUS MANUFACTURED ARTICLES.,4.87,KOREA RP,2011
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.06,KOREA RP,2011
98,PROJECT GOODS; SOME SPECIAL USES.,647.81,KOREA RP,2011
99,MISCELLANEOUS GOODS.,12.42,KOREA RP,2011
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0,KUWAIT,2011
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0,KUWAIT,2011
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.12,KUWAIT,2011
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0,KUWAIT,2011
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.01,KUWAIT,2011
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0,KUWAIT,2011
21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.15,KUWAIT,2011
22,"BEVERAGES, SPIRITS AND VINEGAR.",0,KUWAIT,2011
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",49.24,KUWAIT,2011
26,"ORES, SLAG AND ASH.",0.12,KUWAIT,2011
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",15718.33,KUWAIT,2011
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",21.2,KUWAIT,2011
29,ORGANIC CHEMICALS,401.15,KUWAIT,2011
30,PHARMACEUTICAL PRODUCTS,0,KUWAIT,2011
31,FERTILISERS.,7.58,KUWAIT,2011
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.15,KUWAIT,2011
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.25,KUWAIT,2011
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.01,KUWAIT,2011
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.02,KUWAIT,2011
38,MISCELLANEOUS CHEMICAL PRODUCTS.,4.7,KUWAIT,2011
39,PLASTIC AND ARTICLES THEREOF.,59.1,KUWAIT,2011
40,RUBBER AND ARTICLES THEREOF.,0.18,KUWAIT,2011
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.51,KUWAIT,2011
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0,KUWAIT,2011
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.04,KUWAIT,2011
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,14.95,KUWAIT,2011
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1.22,KUWAIT,2011
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0,KUWAIT,2011
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.5,KUWAIT,2011
54,MAN-MADE FILAMENTS.,0.03,KUWAIT,2011
55,MAN-MADE STAPLE FIBRES.,0.09,KUWAIT,2011
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0,KUWAIT,2011
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.01,KUWAIT,2011
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0,KUWAIT,2011
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0,KUWAIT,2011
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0,KUWAIT,2011
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0,KUWAIT,2011
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0,KUWAIT,2011
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0,KUWAIT,2011
65,HEADGEAR AND PARTS THEREOF.,0,KUWAIT,2011
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0,KUWAIT,2011
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.02,KUWAIT,2011
69,CERAMIC PRODUCTS.,0,KUWAIT,2011
70,GLASS AND GLASSWARE.,0.08,KUWAIT,2011
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",0.31,KUWAIT,2011
72,IRON AND STEEL,83.24,KUWAIT,2011
73,ARTICLES OF IRON OR STEEL,1.99,KUWAIT,2011
74,COPPER AND ARTICLES THEREOF.,20.13,KUWAIT,2011
75,NICKEL AND ARTICLES THEREOF.,0.16,KUWAIT,2011
76,ALUMINIUM AND ARTICLES THEREOF.,43.86,KUWAIT,2011
78,LEAD AND ARTICLES THEREOF.,1.63,KUWAIT,2011
79,ZINC AND ARTICLES THEREOF.,0.76,KUWAIT,2011
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0,KUWAIT,2011
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0,KUWAIT,2011
83,MISCELLANEOUS ARTICLES OF BASE METAL.,0,KUWAIT,2011
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",6.72,KUWAIT,2011
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.35,KUWAIT,2011
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.24,KUWAIT,2011
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0,KUWAIT,2011
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0,KUWAIT,2011
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.08,KUWAIT,2011
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0.17,KUWAIT,2011
91,CLOCKS AND WATCHES AND PARTS THEREOF.,0,KUWAIT,2011
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.02,KUWAIT,2011
